Partner_id,Product_id,Scheme_Type,Sales_Value_Last_Period,Sales_Quantity_Last_Period,MRP,Growth_Percentage,Discount_Applied,Bulk_Purchase_Tendency,New_Stockist,Feedback_Score,Geography_East,Geography_North,Geography_South,Geography_West,Stockist_Type_Distributor,Stockist_Type_Retailer,Stockist_Type_Wholesaler
P1024,RMU,Loyalty Program,397539.86945077113,352,21628.214111438112,-5.110212129089165,2.0361148207451047,High,True,1.9801869495486992,0,0,0,1,0,0,1
P1058,BBT,Volume Discount,273754.1282536321,145,7127.12022789979,0.3679674197323959,0.5793141470985118,Medium,True,4.692461396809063,0,0,0,1,1,0,0
P1043,VCU,Loyalty Program,436310.1306695764,301,51022.33889163943,39.12398593721842,14.814956526386778,Medium,False,2.301173902902531,0,0,1,0,0,0,1
P1001,AIS,Volume Discount,342103.32,315,34439.5,22.19,9.55,Low,True,2.71,0,0,0,1,0,1,0
P1002,Starter,Volume Discount,199333.08,256,4323.74,24.91,1.82,Low,False,4.5,0,0,0,1,0,1,0
P1002,E-House,Loyalty Points,373785.9,142,5213.01,-6.36,10.66,Low,False,4.86,0,1,0,0,0,1,0
P1004,ACB,Cashback,191778.2234959504,308,11150.258730749814,20.257894187231727,9.920336882985008,Medium,False,1.233543079530164,1,0,0,0,0,0,1
P1033,Starter,Cashback,117094.30320256217,251,52552.33698562483,40.89004692214071,2.7095413024214348,High,False,2.254424628549135,0,0,0,1,0,1,0
P1001,E-House,Seasonal Offer,280713.44,462,28882.22,24.11,9.76,Medium,False,4.43,0,0,0,1,0,1,0
P1072,PSS,Volume Discount,353922.60317515454,94,13764.365377695009,2.798809506366726,11.0900188674973,Low,True,1.9368489707296856,0,0,1,0,0,1,0
P1002,Solar Solutions,Volume Discount,263385.69,128,34779.31,9.54,3.36,High,False,2.02,0,1,0,0,0,0,1
P1063,Modular Switches,Cashback,449025.3629822593,208,7145.602770057488,20.764161613388627,8.92862367042827,Low,True,3.78357766954908,1,0,0,0,0,0,1
P1003,SDF,Volume Discount,451427.95,433,9585.36,40.39,17.1,High,True,1.65,0,1,0,0,0,1,0
P1090,Solar Solutions,Seasonal Offer,140448.7460853961,45,38087.32035854638,43.779068294050894,11.39099394217418,High,True,4.842338468978246,0,0,1,0,0,1,0
P1002,Starter,Volume Discount,250844.78,55,11968.69,28.95,4.2,High,False,1.44,0,1,0,0,0,1,0
P1079,Starter,Cashback,335390.61133242067,142,2318.983848787592,25.359609119918584,16.935672856682285,Low,False,3.4401273981386757,1,0,0,0,1,0,0
P1024,VCB,Seasonal Offer,451142.5018636058,240,46040.03865360382,2.7606830766716115,11.530836263053468,Medium,False,2.686759558976828,0,1,0,0,0,0,1
P1003,Controller,Cashback,317633.96,106,41392.36,14.96,17.67,High,False,1.13,0,1,0,0,1,0,0
P1082,AIS,Volume Discount,466486.075694294,558,38398.50795055844,7.5936332697285716,4.38498198445444,High,True,3.175945769137811,0,1,0,0,0,1,0
P1048,MCCB,Seasonal Offer,198489.3259684312,383,17493.22682046021,26.99853954285212,14.980232845588612,Low,False,4.619753980276498,0,0,1,0,0,1,0
P1002,RMU,Cashback,230056.96,154,5106.98,9.65,12.64,High,True,4.05,0,0,1,0,0,0,1
P1002,Modular Switches,Seasonal Offer,18661.6,133,7476.44,-7.88,8.36,High,True,1.12,0,1,0,0,0,1,0
P1099,RMU,Volume Discount,406859.9230736831,71,21861.264154107062,24.05806341432639,10.891125494252424,Medium,True,4.293310313383855,1,0,0,0,0,0,1
P1003,SDF,Seasonal Offer,281444.12,171,36942.43,25.53,6.85,Low,True,3.36,1,0,0,0,0,0,1
P1002,Pump Starter and Controller,Cashback,389406.28,210,37526.99,30.41,14.5,High,True,4.35,1,0,0,0,0,1,0
P1070,RMU,Seasonal Offer,422085.6725192201,139,2924.776901453199,29.657888511035654,13.056732149325285,Low,False,2.913213922726752,0,0,1,0,1,0,0
P1004,PSS,Seasonal Offer,116612.5463446692,429,25764.96387330244,31.2538007965023,8.393922556189127,Medium,False,4.513384237831268,0,0,1,0,0,1,0
P1001,E-House,Volume Discount,145832.46,279,19920.48,45.66,5.16,Medium,True,3.78,1,0,0,0,0,1,0
P1096,VCU,Seasonal Offer,218930.94051180207,310,43373.97733612313,7.348790574514264,14.28282088839177,Medium,False,1.9026339289472944,0,0,0,1,1,0,0
P1002,AIS,Loyalty Points,150712.22,318,19799.71,45.91,0.37,Low,False,2.62,0,1,0,0,0,0,1
P1002,ACB,Volume Discount,105728.87,28,11318.55,23.3,6.9,Low,True,2.33,0,1,0,0,0,0,1
P1034,Controller,Cashback,382993.15425956337,16,45994.89237039872,27.429572483369384,5.274633129580466,Low,True,2.7295499913499133,0,0,0,1,0,0,1
P1002,Solar Solutions,Volume Discount,111741.13,378,26509.53,15.34,3.38,High,False,3.93,1,0,0,0,1,0,0
P1027,VCU,Seasonal Offer,403592.7994641897,147,45213.77955619453,46.24780041854119,12.10171999177987,Low,True,2.6078949230010404,0,1,0,0,0,1,0
P1003,Modular Switches,Cashback,162481.6,431,25058.57,26.47,16.63,High,True,1.3,0,0,0,1,1,0,0
P1001,Pump Starter and Controller,Loyalty Points,142367.77,240,45245.09,14.08,9.23,Medium,True,4.02,0,1,0,0,0,1,0
P1001,Modular Switches,Seasonal Offer,483493.59,125,2433.13,43.17,17.64,High,True,4.66,0,1,0,0,0,1,0
P1078,Modular Switches,Seasonal Offer,29108.063428191992,349,32127.563528208346,43.38779089607631,9.897613497975028,Low,False,4.42956868721369,0,0,1,0,0,1,0
P1002,RMU,Loyalty Points,274033.02,354,12222.67,17.03,4.93,Low,False,4.88,1,0,0,0,0,1,0
P1095,VCB,Cashback,257375.1713157514,191,41542.00604492839,37.82593030329834,11.868491279302836,Medium,False,1.7422912943616011,0,0,1,0,0,0,1
P1001,AIS,Seasonal Offer,87795.34,135,21015.22,6.75,17.16,Medium,True,3.33,0,1,0,0,1,0,0
P1003,Pump Starter and Controller,Seasonal Offer,269827.3,82,17999.73,35.6,11.16,High,False,2.1,0,1,0,0,0,1,0
P1002,VCB,Volume Discount,59141.21,72,38005.15,19.0,18.15,High,False,2.03,0,0,1,0,1,0,0
P1060,SDF,Seasonal Offer,359769.191129343,353,10124.567929123255,15.98128999581832,0.5633789646366585,Medium,True,1.4004431666586594,0,1,0,0,0,0,1
P1029,Controller,Cashback,145421.0972473822,409,3696.7806648367714,7.466880074752835,4.452401786722346,Medium,False,3.4941442509490352,0,1,0,0,0,0,1
P1058,Pump Starter and Controller,Cashback,277675.937150534,192,2330.774300389466,36.36637898643661,18.10288453822997,Medium,False,5.0,0,0,1,0,1,0,0
P1003,Pump Starter and Controller,Volume Discount,281717.44,370,13744.41,33.61,3.44,Low,True,2.6,0,1,0,0,0,0,1
P1003,ACB,Seasonal Offer,223704.6,343,3793.02,37.63,5.52,Medium,True,3.27,0,1,0,0,0,0,1
P1085,SDF,Seasonal Offer,394861.7175292634,66,54114.49711737751,-4.177042394920602,1.0698695316350737,Medium,False,3.224732774875413,0,1,0,0,0,0,1
P1003,BBT,Volume Discount,246621.4,43,12819.38,43.88,0.15,Medium,True,2.63,0,1,0,0,1,0,0
P1001,ACB,Seasonal Offer,275474.41,67,49034.54,8.72,18.54,Medium,True,1.01,0,0,1,0,1,0,0
P1001,VCB,Loyalty Points,31053.99,175,8520.64,46.98,1.76,Medium,True,2.44,0,0,1,0,0,0,1
P1003,VCB,Cashback,210314.26,123,45561.11,19.38,4.08,Medium,False,3.64,0,0,1,0,0,0,1
P1086,AIS,Volume Discount,279315.74230182136,319,31288.86651116972,30.85354420280967,8.47660187935774,High,True,4.075572341585072,0,0,1,0,0,0,1
P1041,Pump Starter and Controller,Seasonal Offer,114282.11709546365,291,27436.491995075947,4.132378665266079,9.32321645268254,Medium,True,2.0664889774529787,0,1,0,0,1,0,0
P1086,Modular Switches,Seasonal Offer,419752.189985685,373,9790.521623890963,21.565364812708932,5.1901048272067545,High,True,3.499578141645788,1,0,0,0,0,0,1
P1021,SDF,Volume Discount,188917.23014689164,206,37911.08793517036,-6.410424256701848,6.173346025557789,Low,False,1.9567463232376168,1,0,0,0,1,0,0
P1015,E-House,Volume Discount,66343.58979777661,375,21337.941886827208,30.61748925087468,4.335591784822322,Low,True,2.150924271553756,0,1,0,0,0,1,0
P1043,Solar Solutions,Volume Discount,428396.2388910754,454,39834.52045222915,-4.486495901783786,16.063277676521373,Low,True,3.209542367930198,0,0,0,1,0,1,0
P1082,PSS,Volume Discount,15850.19408922722,53,7944.1571933904015,18.64552987596582,2.00538946873539,Medium,False,3.159535028875018,0,1,0,0,0,0,1
P1001,SDF,Seasonal Offer,390595.24,12,48094.03,40.86,15.25,High,False,1.17,0,0,1,0,0,0,1
P1078,MCCB,Volume Discount,297430.80458969634,328,25252.4648067746,16.754529853787968,1.1959344973174753,High,False,3.801970630836609,0,1,0,0,0,0,1
P1001,VCU,Seasonal Offer,302419.06,82,28482.86,23.51,19.92,High,False,3.04,0,1,0,0,0,0,1
P1022,PSS,Volume Discount,330487.49305492826,316,36514.02444304327,41.19493816005605,8.773894989468292,Medium,True,3.020249145694459,0,1,0,0,0,1,0
P1001,Starter,Volume Discount,165320.63,98,20695.53,-2.33,11.91,Medium,True,3.62,1,0,0,0,0,1,0
P1003,ACB,Loyalty Points,296936.62,421,6310.22,20.06,5.97,Medium,True,2.32,0,0,0,1,0,0,1
P1002,RMU,Loyalty Points,72278.08,448,27998.38,1.17,1.96,Low,False,1.08,0,1,0,0,1,0,0
P1003,Pump Starter and Controller,Volume Discount,362767.49,139,10331.58,41.56,4.31,Medium,False,1.42,0,1,0,0,0,1,0
P1051,Pump Starter and Controller,Volume Discount,480065.9792317065,369,40475.33610629372,13.573633581633189,7.513426560719732,High,True,4.701481021059222,0,1,0,0,1,0,0
P1003,Modular Switches,Seasonal Offer,425107.72,125,27767.46,49.17,5.78,High,True,1.37,0,0,0,1,1,0,0
P1001,Solar Solutions,Loyalty Points,237395.44,81,7078.7,45.16,9.61,Medium,True,3.21,0,1,0,0,0,1,0
P1036,MCCB,Cashback,78084.86137431908,369,35418.11751665322,28.794377336469548,10.444623531306314,High,False,2.60453810104839,0,0,0,1,1,0,0
P1001,ACB,Loyalty Points,80323.37,428,22879.32,35.46,12.59,High,False,4.71,1,0,0,0,1,0,0
P1016,Solar Solutions,Volume Discount,454195.55126251007,154,23700.91737920037,47.76444829348285,0.3385059435009501,Medium,False,3.196913318654904,0,0,1,0,1,0,0
P1001,RMU,Loyalty Points,107340.12,458,29313.53,30.71,9.83,Medium,False,1.68,1,0,0,0,0,0,1
P1006,BBT,Cashback,154833.7062789042,78,30450.227098354306,-7.190600707390408,2.9847989995658053,Low,False,4.721437251062346,1,0,0,0,0,1,0
P1009,Starter,Volume Discount,164146.3366716955,262,35065.349255708505,2.652561568047405,8.444587151686427,Medium,False,4.048246561608687,0,1,0,0,0,0,1
P1032,Controller,Seasonal Offer,77843.53391999184,340,8038.62100614371,43.019201952831416,1.9183442280363967,High,False,2.117291037638003,0,0,0,1,0,1,0
P1064,Controller,Loyalty Program,125173.98204177042,361,27030.77170948024,-1.2558193470378276,14.094254636956164,High,True,3.5076008302519712,0,1,0,0,0,1,0
P1003,VCB,Volume Discount,298550.3977330868,106,11252.622660163515,32.89666000426937,12.50382798972564,Medium,False,1.0542778601758809,1,0,0,0,0,1,0
P1001,MCCB,Cashback,41584.39,286,6663.75,-5.21,11.32,Low,False,1.19,0,1,0,0,0,0,1
P1049,MCCB,Loyalty Program,113343.92987804356,523,43294.16931386643,-5.764353032540877,9.472557690358167,Medium,True,3.8875165865039567,0,1,0,0,0,0,1
P1013,Starter,Cashback,258261.99470172692,130,26043.73011710221,-5.856158870483686,0.5468780788733045,Low,True,3.650049815704648,0,1,0,0,1,0,0
P1001,Pump Starter and Controller,Cashback,354938.74,432,41227.27,15.47,15.6,High,False,1.83,0,0,0,1,0,0,1
P1091,Pump Starter and Controller,Cashback,289162.58979050047,181,37429.00123430829,1.535684603737556,21.937106200365843,Low,False,1.8467408210408376,0,0,1,0,1,0,0
P1001,Solar Solutions,Loyalty Points,340735.6,156,1517.04,28.89,0.05,Medium,False,3.24,0,0,0,1,0,0,1
P1001,RMU,Volume Discount,435131.73,173,7900.64,41.57,18.96,Low,False,3.63,1,0,0,0,0,1,0
P1002,Controller,Cashback,373894.35,313,28789.36,11.97,15.63,Medium,False,4.06,1,0,0,0,1,0,0
P1022,Modular Switches,Volume Discount,349404.8987282422,268,10877.536445100388,15.108297357791075,15.674232830824549,High,False,1.0829976938639916,0,0,0,1,0,0,1
P1003,MCCB,Volume Discount,420722.0,485,17066.49,13.72,15.58,Medium,True,2.16,0,1,0,0,1,0,0
P1001,ACB,Cashback,238178.58,197,26447.0,36.7,13.59,High,False,2.84,0,1,0,0,1,0,0
P1042,VCB,Seasonal Offer,365370.8180827877,319,19713.835290200805,0.5884282586230495,15.182262897537427,Medium,False,4.519251413226657,1,0,0,0,0,1,0
P1062,VCB,Seasonal Offer,382200.30933484505,400,11460.519677255794,-3.6047293767469335,17.99322927587783,Medium,False,1.850956103401961,0,1,0,0,0,0,1
P1044,AIS,Cashback,17911.83821204359,121,9366.066060911871,33.90649664218209,7.719855035685282,Low,False,3.763253789936156,0,1,0,0,1,0,0
P1001,ACB,Volume Discount,361876.76,341,6783.06,24.46,14.24,Medium,False,3.4,1,0,0,0,1,0,0
P1003,Solar Solutions,Volume Discount,363902.79,287,38712.81,47.59,14.45,Medium,True,2.03,0,1,0,0,0,0,1
P1001,Pump Starter and Controller,Loyalty Points,80723.91,182,21509.7,29.62,19.3,Medium,True,1.12,0,0,0,1,1,0,0
P1006,Starter,Loyalty Program,457797.0439177167,147,26236.61975924086,6.919203663884035,20.96509664406544,Medium,False,1.429509053916313,0,0,0,1,0,0,1
P1045,MCCB,Loyalty Program,153104.6582995774,131,15678.517185368224,9.772184343957209,3.880636172027753,Low,False,4.393573834365536,0,1,0,0,0,1,0
P1041,E-House,Seasonal Offer,63260.81637288762,57,473.7171628656076,15.79655906677642,7.061611704687322,Medium,True,3.912252768095692,0,1,0,0,0,1,0
P1062,BBT,Volume Discount,253624.1584122105,502,39903.08421964115,14.098228318346145,7.267578014466246,Medium,False,1.48294002764818,0,1,0,0,1,0,0
P1018,Modular Switches,Cashback,45651.56178649072,166,31861.912643662665,10.67840661681723,1.6825261290910831,High,True,2.3730274076882383,1,0,0,0,0,1,0
P1011,VCB,Loyalty Program,304169.7771461342,481,24938.939724713724,11.422779856656662,6.510677408625962,High,False,3.3821309495941527,0,0,0,1,1,0,0
P1002,BBT,Seasonal Offer,105515.83,385,30101.54,36.81,9.45,Low,False,3.7,0,0,0,1,0,0,1
P1002,Pump Starter and Controller,Volume Discount,34784.02,46,19441.99,24.7,16.1,High,True,3.78,1,0,0,0,1,0,0
P1035,Controller,Seasonal Offer,220542.5473130296,448,3331.121303164599,-7.77864349068745,9.21233541706072,Medium,False,4.209673646378646,0,1,0,0,1,0,0
P1018,AIS,Cashback,96405.75044657274,78,19237.26892861764,3.995064189200549,16.123790417344352,High,True,2.1756557565455017,0,1,0,0,0,0,1
P1047,BBT,Seasonal Offer,251204.56006828864,332,26035.581189172397,36.30459654844245,4.44076856905242,Medium,True,4.932010924823728,0,1,0,0,0,0,1
P1071,ACB,Cashback,110912.5703259846,215,19219.952504712848,19.46232008128708,7.295650129317109,Medium,False,3.60581901421385,0,0,0,1,1,0,0
P1003,AIS,Loyalty Points,67111.18,67,32073.31,49.3,6.3,Medium,True,4.64,0,1,0,0,1,0,0
P1003,ACB,Cashback,462487.74,357,49356.4,7.99,4.32,Low,True,3.11,0,0,1,0,0,0,1
P1003,Pump Starter and Controller,Cashback,142378.04,494,35181.03,37.43,3.22,High,False,1.88,0,0,0,1,0,1,0
P1002,Pump Starter and Controller,Volume Discount,155584.61,396,15946.01,-2.03,17.02,High,True,1.95,0,0,1,0,0,0,1
P1079,Modular Switches,Loyalty Program,316211.8501065733,110,29760.656299777787,19.01507718627024,1.673931552754697,Medium,False,2.41142792433088,0,0,1,0,1,0,0
P1075,ACB,Volume Discount,96882.08892435492,108,33958.22585319994,39.69399317320097,1.267973309404469,Medium,False,2.0835781180896897,1,0,0,0,0,0,1
P1001,VCB,Volume Discount,493193.26,103,21896.64,42.51,3.48,Medium,False,1.04,0,0,0,1,1,0,0
P1002,Pump Starter and Controller,Volume Discount,469885.11,104,45449.3,30.51,16.83,Low,False,1.78,0,1,0,0,0,0,1
P1100,SDF,Cashback,243707.7831368187,310,36615.438699817496,14.41173487868312,9.127462504775174,High,True,4.512757779694496,1,0,0,0,0,0,1
P1003,RMU,Loyalty Points,359544.81,84,33329.31,24.35,14.33,High,True,4.71,0,1,0,0,0,1,0
P1099,MCCB,Cashback,261806.32971694635,248,43934.01116894334,-5.897156673290754,4.864793860413945,Medium,False,3.903834739684537,0,0,1,0,1,0,0
P1003,AIS,Loyalty Points,389041.85,320,12652.25,12.3,18.23,Low,False,2.44,0,0,0,1,1,0,0
P1002,ACB,Volume Discount,67201.06,98,41997.84,40.32,18.26,Medium,True,3.74,0,0,0,1,0,1,0
P1002,SDF,Cashback,438003.19,227,24402.89,18.79,11.2,High,True,3.49,0,0,0,1,0,0,1
P1003,Controller,Seasonal Offer,416108.52,120,43842.6,-9.98,15.09,Medium,True,4.21,0,0,1,0,0,1,0
P1013,VCU,Volume Discount,441788.14395370206,188,44815.12324284838,20.843319681297324,11.64564101662282,High,True,3.807409081341503,0,0,0,1,0,0,1
P1100,PSS,Cashback,321505.27513316495,315,18790.874422506276,6.994454422391775,21.66984198224355,Medium,False,1.62176899171788,0,1,0,0,0,0,1
P1073,AIS,Seasonal Offer,481438.5926690809,336,5404.468618229405,5.975354121819657,12.203210842051318,High,False,2.926615898797923,0,0,0,1,0,0,1
P1061,Modular Switches,Seasonal Offer,254741.0411111899,134,9766.978228277205,0.5784974185858973,1.378262922235424,High,False,2.633020444587284,0,1,0,0,1,0,0
P1003,AIS,Loyalty Points,437238.88,99,37143.71,1.11,12.95,High,False,1.79,0,0,1,0,1,0,0
P1003,E-House,Cashback,15174.86,316,16130.43,-9.09,7.56,High,False,4.13,0,0,1,0,0,1,0
P1037,PSS,Cashback,227268.6260624385,58,41389.72332428487,3.859809959895791,6.970054692643976,High,True,2.8832383486519317,1,0,0,0,1,0,0
P1002,VCU,Loyalty Points,329732.58,212,34408.05,-9.24,4.18,High,False,2.3,1,0,0,0,1,0,0
P1002,Controller,Cashback,375843.71,49,20260.8,36.01,7.77,High,False,2.31,0,1,0,0,0,1,0
P1002,Pump Starter and Controller,Seasonal Offer,350832.69,22,23033.51,2.34,5.95,High,True,4.26,0,0,1,0,0,1,0
P1058,PSS,Loyalty Program,370977.47378368897,399,42707.04449488877,-6.93560372006681,10.392972156095658,Low,True,2.2397005615317656,1,0,0,0,0,0,1
P1072,PSS,Volume Discount,470375.9762375018,167,37162.36283485188,27.15031325002134,11.604762978406194,High,True,2.138410972322283,0,0,0,1,1,0,0
P1095,Pump Starter and Controller,Seasonal Offer,113523.16394864745,105,44706.79368252619,10.340867773184764,3.1148065699816323,High,True,3.3741673793032367,0,1,0,0,0,1,0
P1003,E-House,Cashback,295702.11,198,18134.16,12.75,7.8,Medium,True,2.17,0,1,0,0,0,0,1
P1082,RMU,Volume Discount,447592.1622220294,44,17213.045790423625,24.28126257631865,7.584455143980543,Medium,False,1.3372876062333428,0,0,0,1,0,1,0
P1086,AIS,Cashback,81463.09308431017,93,2005.8138672862929,38.61505422878666,17.830672447120083,Low,False,4.4442380800495735,0,1,0,0,0,0,1
P1077,VCU,Cashback,362180.8718204512,101,35022.33829631254,24.75972302990831,10.030183466893048,Low,False,3.619403064675331,1,0,0,0,0,1,0
P1003,AIS,Cashback,221269.68,24,23311.27,34.22,14.38,High,False,2.79,0,0,1,0,0,0,1
P1076,AIS,Volume Discount,471222.6922728902,422,29768.8372242908,12.244511055794996,4.644511050715748,High,True,1.6585068827007865,1,0,0,0,1,0,0
P1001,VCU,Volume Discount,92332.57,287,49624.35,2.54,5.55,High,False,1.52,0,1,0,0,0,0,1
P1094,SDF,Seasonal Offer,401788.1694065028,174,18546.036363523188,28.11049101278578,1.1888257852633028,High,False,1.0,0,0,0,1,0,0,1
P1019,E-House,Loyalty Program,235760.45232321505,129,1715.9018413716203,9.213900334001474,14.83094181367548,Low,True,4.0798949461487,0,0,0,1,0,0,1
P1005,Starter,Cashback,110733.8005695108,417,34477.12692954769,16.480269917502735,9.748662330951731,Low,False,3.740757178335623,0,0,0,1,0,1,0
P1074,PSS,Loyalty Program,21187.207926553063,249,5876.499663912601,43.0018688697808,18.29956440227596,Low,False,5.0,0,1,0,0,0,1,0
P1001,AIS,Seasonal Offer,292737.26,402,6268.18,0.42,10.2,High,True,3.07,1,0,0,0,0,0,1
P1096,SDF,Cashback,201850.51512897684,563,16407.253869307424,-4.86742385939554,11.094962800625304,Low,False,3.7388692840796103,0,0,1,0,0,0,1
P1076,Modular Switches,Loyalty Program,74860.65368724434,211,38702.55870489177,24.49206888219038,2.445651124322344,Low,True,4.954662010663766,1,0,0,0,1,0,0
P1001,SDF,Volume Discount,147637.86,367,37921.74,2.04,18.37,Medium,False,3.73,0,0,1,0,0,1,0
P1032,MCCB,Seasonal Offer,373941.3728627351,271,53710.69872752757,36.06049490409865,10.761492338678256,Low,False,1.9536585158826807,0,0,1,0,1,0,0
P1003,VCU,Loyalty Points,296525.08,19,4602.26,40.33,8.2,Low,False,2.2,0,0,0,1,0,0,1
P1001,ACB,Volume Discount,21123.1,483,8454.34,17.64,18.02,High,False,3.34,0,0,0,1,0,0,1
P1003,Solar Solutions,Seasonal Offer,172822.53,235,49401.96,5.74,14.03,High,False,2.68,0,0,0,1,0,0,1
P1064,Solar Solutions,Volume Discount,463099.9544120941,188,15721.54707414803,15.079306172532473,8.668085465042957,Medium,False,1.2901958406337402,0,1,0,0,1,0,0
P1001,Solar Solutions,Volume Discount,289573.92,214,43620.72,-3.71,18.72,Medium,True,1.57,0,1,0,0,0,1,0
P1088,E-House,Cashback,39411.20944638395,84,33746.92766088665,35.28016688382805,16.672280613812486,Low,True,4.853011778466982,1,0,0,0,0,1,0
P1002,VCB,Cashback,260743.14,12,35375.49,7.4,19.3,Low,False,3.77,0,0,1,0,0,1,0
P1002,VCB,Seasonal Offer,298123.54,153,7644.56,7.98,10.53,Low,False,3.69,0,0,0,1,1,0,0
P1003,BBT,Loyalty Points,282559.38,419,12668.75,-8.86,18.49,Low,False,1.15,0,0,0,1,0,0,1
P1093,Starter,Cashback,408606.73776729807,242,27010.58033233331,43.9694546057948,5.737331344017589,Low,False,5.0,0,0,1,0,0,0,1
P1003,E-House,Volume Discount,196079.97,255,8509.99,36.17,1.84,Medium,True,4.09,0,1,0,0,1,0,0
P1002,MCCB,Seasonal Offer,248203.51,84,12338.75,40.89,3.56,Medium,False,2.89,1,0,0,0,1,0,0
P1015,VCB,Seasonal Offer,360087.88003246725,524,2020.8546703546567,-2.406664741117829,7.842105937651994,Low,True,1.7977415877247878,0,1,0,0,0,1,0
P1078,BBT,Volume Discount,349679.8903506251,401,11624.916019446877,31.59635164408441,7.129575724175267,High,True,3.386796189105861,0,0,1,0,1,0,0
P1076,VCB,Seasonal Offer,376059.91108939913,39,22038.68454776956,10.4755248050311,15.564727922057108,Low,True,3.918530993234378,0,1,0,0,0,1,0
P1048,PSS,Volume Discount,318133.9485203625,69,769.5492440174897,36.552977242865886,11.627645208972686,Low,True,5.0,1,0,0,0,0,0,1
P1081,VCB,Volume Discount,427936.2903311442,236,13143.329154909565,9.288443581718644,5.76385630047637,Low,True,3.481050420248684,0,0,1,0,1,0,0
P1002,Pump Starter and Controller,Cashback,170430.98,491,49491.28,-0.84,7.64,Medium,False,3.87,0,1,0,0,0,0,1
P1002,Controller,Volume Discount,393771.99,327,44034.22,6.69,16.2,Medium,False,2.02,0,0,1,0,0,1,0
P1088,AIS,Loyalty Program,85562.77311008594,311,39486.41381095242,36.12613705268456,12.357478346589774,High,True,1.656408726053313,0,1,0,0,0,1,0
